257|MAP|5.5|1300153261| 36.594| 141.894|  22.8|NEAR THE EAST COAST OF HONSHU, JAPAN
258|MAP|5.7|1300150781| 37.212| 142.413|  18.9|OFF THE EAST COAST OF HONSHU, JAPAN
259|MAP|4.6|1300150199| 37.664| 144.616|  38.3|OFF THE EAST COAST OF HONSHU, JAPAN
260|MAP|4.7|1300148764| 37.656| 142.164|  34.4|OFF THE EAST COAST OF HONSHU, JAPAN
261|MAP|4.5|1300148517| 22.332| 121.441|  18.1|TAIWAN REGION
262|MAP|4.7|1300148085| 36.878| 142.932|  19.5|OFF THE EAST COAST OF HONSHU, JAPAN
263|MAP|4.7|1300144979| 38.420| 142.605|   7.1|NEAR THE EAST COAST OF HONSHU, JAPAN
264|MAP|4.6|1300144290| 36.570| 141.121|  35.0|NEAR THE EAST COAST OF HONSHU, JAPAN
265|MAP|4.6|1300143368| 37.056| 141.609|  20.4|NEAR THE EAST COAST OF HONSHU, JAPAN
266|MAP|5.0|1300141432| 37.207| 143.594|  30.5|OFF THE EAST COAST OF HONSHU, JAPAN
267|MAP|4.7|1300140672| 36.283| 141.952|  36.2|NEAR THE EAST COAST OF HONSHU, JAPAN
268|MAP|4.7|1300140050| 36.328| 141.748|  38.4|NEAR THE EAST COAST OF HONSHU, JAPAN
269|MAP|5.1|1300139499| 38.565| 143.174|  19.0|OFF THE EAST COAST OF HONSHU, JAPAN
270|MAP|5.2|1300139456| 38.327| 142.121|  38.7|NEAR THE EAST COAST OF HONSHU, JAPAN
271|MAP|5.1|1300137756| 36.201| 141.631|  23.5|NEAR THE EAST COAST OF HONSHU, JAPAN
272|MAP|4.4|1300137114| 39.975| 143.181|  11.9|OFF THE EAST COAST OF HONSHU, JAPAN
273|MAP|4.7|1300135989| 36.798| 142.112|  24.0|OFF THE EAST COAST OF HONSHU, JAPAN
274|MAP|3.4|1300132333| 51.841|-170.441|  29.7|FOX ISLANDS, ALEUTIAN ISLANDS, ALASKA
275|MAP|4.7|1300131931| 36.766| 144.502|  24.8|OFF THE EAST COAST OF HONSHU, JAPAN
276|MAP|3.4|1300130767| 51.776|-170.364|  28.7|FOX ISLANDS, ALEUTIAN ISLANDS, ALASKA
277|MAP|3.0|1300130195| 51.196|-178.470|  29.9|ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
278|MAP|4.7|1300127658| 40.841| 142.437|  25.3|NEAR THE EAST COAST OF HONSHU, JAPAN
279|MAP|4.8|1300125994| 36.873| 140.583|  23.0|NEAR THE EAST COAST OF HONSHU, JAPAN
280|MAP|4.9|1300124092| 39.740| 142.546|  24.6|NEAR THE EAST COAST OF HONSHU, JAPAN
281|MAP|5.1|1300123745| 39.658| 142.466|  20.3|NEAR THE EAST COAST OF HONSHU, JAPAN
282|MAP|5.1|1300123721| 37.239| 142.164|  22.3|OFF THE EAST COAST OF HONSHU, JAPAN
283|MAP|4.7|1300122539| 37.126| 143.616|  37.3|OFF THE EAST COAST OF HONSHU, JAPAN
284|MAP|4.7|1300120726| 39.370| 142.036|  26.6|NEAR THE EAST COAST OF HONSHU, JAPAN
285|MAP|4.9|1300118869| 36.934| 141.274|  33.4|NEAR THE EAST COAST OF HONSHU, JAPAN
286|MAP|4.8|1300118298| 35.916| 141.850|  21.8|NEAR THE EAST COAST OF HONSHU, JAPAN
287|MAP|4.8|1300114510| 27.757|  56.823|  21.1|SOUTHERN IRAN
288|MAP|4.4|1300114338| 40.286|  49.124|  65.6|AZERBAIJAN
